module,key,english,lao,priority
"contribution","contribution.PremiumCollectionReport.region","Region","",2
"contribution","contribution.receipt","Receipt No.","",2
"contribution","contribution.showHistory","Show historical values","",2
"contribution","contribution.warning.paid.description","The policy is already paid.","",2
"contribution","contribution.warning.paid.exceedsPolicyValue","Sum of contributions exceeds policy value. Saving not allowed.","",2
"contributionPlan","contributionPlan.any","Any","",2
"contributionPlan","contributionPlan.benefitPlan","Insurance Product","",2
"contributionPlan","contributionPlan.bundleCodeTaken","Contribution plan bundle code already exists","",2
"contributionPlan","contributionPlan.calculation","Calculation Rule","",2
"contributionPlan","contributionPlan.calculationParams","Additional parameters","",2
"contributionPlan","contributionPlan.calculationParamsBFType","Parameters","",2
"contributionPlan","contributionPlan.codeTaken","Contribution plan code already exists","",2
"contributionPlan","contributionPlan.contributionPlanBundle.contributionPlansAttachedPanel.dialog.replace","Add","",2
"contributionPlan","contributionPlan.contributionPlanBundle.contributionPlansAttachedPanel.error","To start creating new Contribution Plan, you need to fill in General Information fields and click Save.","",2
"contributionPlan","contributionPlan.contributionPlanBundle.contributionPlansAttachedPanel.replaceContributionPlan","Add New Version of Contribution Plan","",2
"contributionPlan","contributionPlan.emptyLabel"," ","",2
"contributionPlan","contributionPlan.mandatoryFieldsEmptyError","* These fields are required","",2
"contributionPlan","contributionPlan.periodicity","Periodicity (no of months)","",2
"contributionPlan","contributionPlan.ReplaceContributionPlanBundle.mutationLabel","Replace Contribution Plan Bundle - {label}","",2
"contributionPlan","contributionPlan.ReplaceContributionPlanBundleDetails.mutationLabel","Replace {contributionPlan} of {contributionPlanBundle}","",2
"contributionPlan","contributionPlan.showHistory","Show History","",2
"core","core.advancedFilters","Advanced Filters","",2
"core","core.advancedFilters.able_bodied","Able bodied","",2
"core","core.advancedFilters.beneficiary_data_source"," Beneficiary data source","",2
"core","core.advancedFilters.chronic_illness","Chronic illness","",2
"core","core.advancedFilters.educated_level","Educated level","",2
"core","core.advancedFilters.email","Email","",2
"core","core.advancedFilters.exact","Exact","",2
"core","core.advancedFilters.field","Field","",2
"core","core.advancedFilters.filter","Filter","",2
"core","core.advancedFilters.gt","Greater than","",2
"core","core.advancedFilters.gte","Greater than or equal to","",2
"core","core.advancedFilters.icontains","Contains","",2
"core","core.advancedFilters.iexact","Exact","",2
"core","core.advancedFilters.istartswith","Starts with","",2
"core","core.advancedFilters.lt","Less than","",2
"core","core.advancedFilters.lte","Less than or equal to","",2
"core","core.advancedFilters.national_id","National ID","",2
"core","core.advancedFilters.national_id_type","National ID type","",2
"core","core.advancedFilters.number_of_children","Number of children","",2
"core","core.advancedFilters.number_of_elderly","Number of elderly","",2
"core","core.advancedFilters.value","Value","",2
"core","core.Autocomplete.clearText","Clear","",2
"core","core.Autocomplete.loadingText","Loading...","",2
"core","core.Autocomplete.openText","Open","",2
"core","core.calendarSwitcher","BS/AD","",2
"core","core.FatalError.GenericError.description","Error","",2
"core","core.FatalError.RateLimitExceeded.description","You have exceeded the number of allowed requests. Please try again later.","",2
"core","core.ForbiddenPage.description","Sorry, you are not authorized to access this page.","",2
"core","core.ForgotPasswordPage.contactAdministrator","If you do not receive an e-mail, please check with your administrator.","",2
"core","core.ForgotPasswordPage.done","Done ! Check your inbox and click on the verification link to reset your password.","",2
"core","core.ForgotPasswordPage.explanationMessage","Enter your username to be able to recover your account. En e-mail with the instructions will be sent to your e-mail address.","",2
"core","core.ForgotPasswordPage.pageTitle","Forgot Password ?","",2
"core","core.ForgotPasswordPage.recoverTitle","Recover your account","",2
"core","core.gql_mutation_duplicate_roles_perms","Core | Mutation Duplicate Roles","",2
"core","core.gql_mutation_replace_roles_perms","Core | Mutation Replace Roles","",2
"core","core.gql_query_claim_administrator_perms","Core | Query Claim Administrator","",2
"core","core.gql_query_enable_viewing_masked_data_perms","Core | Query Enable Viewing Masked Data","",2
"core","core.gql_query_enrolment_officers_perms","Core | Query Enrolment Officers","",2
"core","core.gql_query_roles_perms","Core | Query Roles","",2
"core","core.gql_query_users_perms","Core | Query Users","",2
"core","core.InternalServerErrorPage.description","The server encountered an internal error or misconfiguration and was unable to complete your request.","",2
"core","core.Language.null","S\xe9l.","",2
"core","core.LanguageQuickPicker.dialog.confirm","Confirm","",2
"core","core.LanguageQuickPicker.dialog.message","You are about to change the language to {language}. Do you want to proceed?","",2
"core","core.LoginPage.authError","ຊື່ຜູ້ໃຊ້ ຫຼື ລະຫັດຜ່ານບໍ່ຖືກຕ້ອງ / The username or password you entered is incorrect.","",2
"core","core.LoginPage.authErrorGeneral","ເກີດຄວາມຜິດພາດທີ່ບໍ່ຮູ້ສາເຫດ / Unknown error.","",2
"core","core.LoginPage.authErrorHealthFacilityContractInvalid","Your contract has expired.","",2
"core","core.LoginPage.forgotPassword","ລືມລະຫັດຜ່ານ? / Forgot password?","",2
"core","core.LoginPage.howToUse","ຄູ່ມືການໃຊ້ງານ / User guide","",2
"core","core.LoginPage.loginBtn","ເຂົ້າສູ່ລະບົບ / Log in","",2
"core","core.LoginPage.loginCaption","Authentication by","",2
"core","core.LoginPage.pageTitle","ເຂົ້າສູ່ລະບົບ / Log in","",2
"core","core.roleManagement.altLanguage","Alternative Language","",2
"core","core.roleManagement.DuplicateRole.mutationLabel","Duplicate Role {label}","",2
"core","core.roleManagement.emptyLabel"," ","",2
"core","core.roleManagement.false","False","",2
"core","core.roleManagement.isBlocked","Blocked","",2
"core","core.roleManagement.isSystem","System","",2
"core","core.roleManagement.null","Any","",2
"core","core.roleManagement.role.availableRights","Available permissions","",2
"core","core.roleManagement.role.chosenRights","Chosen permissions","",2
"core","core.roleManagement.role.removeAllPerms","Remove all filtered permissions","",2
"core","core.roleManagement.role.rightsFilter","Filter","",2
"core","core.roleManagement.showHistory","Show Historical","",2
"core","core.roleManagement.true","True","",2
"core","core.SetPasswordPage.clearPassword","Clear Password","",2
"core","core.SetPasswordPage.error","Unknown error","",2
"core","core.SetPasswordPage.generatePassword","Generate Password","",2
"core","core.SetPasswordPage.hidePassword","Show Passowrd","",2
"core","core.SetPasswordPage.pageTitle","Set a new Password","",2
"core","core.SetPasswordPage.showPassword","Show Passowrd","",2
"core","core.table.resultsLoading","Loading...","",2
"core","core.UserActivityReport.action","Action","",2
"core","core.UserActivityReport.action.D","Delete","",2
"core","core.UserActivityReport.action.I","Insert","",2
"core","core.UserActivityReport.action.null","All actions","",2
"core","core.UserActivityReport.action.U","Update","",2
"core","core.UserActivityReport.entity","Entity","",2
"core","core.UserActivityReport.entity.BatchRun","Batch Run","",2
"core","core.UserActivityReport.entity.Claim","Claim","",2
"core","core.UserActivityReport.entity.ClaimAdmin","Claim Admin","",2
"core","core.UserActivityReport.entity.Extract","Extract","",2
"core","core.UserActivityReport.entity.Family","Family","",2
"core","core.UserActivityReport.entity.HealthFacility","Health Facility","",2
"core","core.UserActivityReport.entity.Insuree","Insuree","",2
"core","core.UserActivityReport.entity.InsureePhoto","Insuree Photo","",2
"core","core.UserActivityReport.entity.InteractiveUser","User","",2
"core","core.UserActivityReport.entity.Item","Item","",2
"core","core.UserActivityReport.entity.ItemsPricelist","Items Pricelist","",2
"core","core.UserActivityReport.entity.ItemsPricelistDetail","Items Pricelist Detail","",2
"core","core.UserActivityReport.entity.Location","Location","",2
"core","core.UserActivityReport.entity.null","All entities","",2
"core","core.UserActivityReport.entity.Officer","Officer","",2
"core","core.UserActivityReport.entity.Payer","Payer","",2
"core","core.UserActivityReport.entity.Policy","Policy","",2
"core","core.UserActivityReport.entity.Premium","Premium","",2
"core","core.UserActivityReport.entity.Product","Product","",2
"core","core.UserActivityReport.entity.ProductItem","Product Item","",2
"core","core.UserActivityReport.entity.ProductService","Product Service","",2
"core","core.UserActivityReport.entity.RelativeDistribution","Relative Distribution","",2
"core","core.UserActivityReport.entity.Service","Service","",2
"core","core.UserActivityReport.entity.ServicesPricelist","Services Pricelist","",2
"core","core.UserActivityReport.entity.ServicesPricelistDetail","Services Pricelist Detail","",2
"core","core.UserActivityReport.entity.UserDistrict","User District","",2
"core","core.UserActivityReport.user","User","",2
"core","core.UserActivityReport.user.null","All users","",2
"deduplication","deduplication.BeneficiaryDuplicatesTable.oldest","Oldest","",2
"deduplication","deduplication.BeneficiaryDuplicatesTable.output","OUTPUT:","",2
"deduplication","deduplication.deduplicate","Deduplicate","",2
"deduplication","deduplication.deduplicate.fields","Duplicate Detection Field Selection","",2
"deduplication","deduplication.deduplicationSummaryTable.duplicates","Duplicates","",2
"deduplication","deduplication.deduplicationSummaryTable.group","Group","",2
"grievanceSocialProtection","grievanceSocialProtection.dialogs.GrievanceConfigurationDialog.dialogBody","Acc\xe9dez au panneau d'administration de Django et configurez les valeurs manquantes\xa0: {configString}","",2
"individual","individual.any","ANY","",2
"individual","individual.dob","Day of birth","",2
"individual","individual.enrollment.clearAllFilters","Clear All Filters","",2
"individual","individual.enrollment.confirmEnrollment","Confirm Enrollment Process","",2
"individual","individual.enrollment.confirmGroupMessageDialog","Are you sure you want to confirm the enrollment of the selected groups into the {benefitPlanName} Program?","",2
"individual","individual.enrollment.confirmMessageDialog","Are you sure you want to confirm the enrollment of the selected individuals into the {benefitPlanName} Program?","",2
"individual","individual.enrollment.confirmTitle","Confirm Enrollment Process","",2
"individual","individual.enrollment.criteria","Enrollment Criteria","",2
"individual","individual.enrollment.mutationLabel","Enrollment has been confirmed","",2
"individual","individual.enrollment.numberOfGroupsAssignedToProgramme","Number Of Groups Assigned to Program","",2
"individual","individual.enrollment.numberOfGroupsAssignedToSelectedProgramme","Number of Groups Assigned to Selected Program","",2
"individual","individual.enrollment.numberOfGroupsToUpload","Number of Groups to Upload","",2
"individual","individual.enrollment.numberOfIndividualsAssignedToProgramme","Number of Individuals Already Assigned To Any Program","",2
"individual","individual.enrollment.numberOfIndividualsAssignedToSelectedProgramme","Number Of Individuals Already Assigned to Selected Program","",2
"individual","individual.enrollment.numberOfIndividualsToBeUploaded","Number Of Individuals to be Uploaded","",2
"individual","individual.enrollment.numberOfSelectedGroups","Number Of Selected Groups","",2
"individual","individual.enrollment.numberOfSelectedIndividuals","Total Number Of Selected Individuals","",2
"individual","individual.enrollment.previewEnrollment","Preview Enrollment Process","",2
"individual","individual.enrollment.previewGroups","Preview Groups","",2
"individual","individual.enrollment.previewIndividuals","Preview Individuals","",2
"individual","individual.enrollment.summary","Preview Summary of Enrollment","",2
"individual","individual.enrollment.titleGroup","Enrollment of Groups to the Program","",2
"individual","individual.enrollment.totalNumberOfGroups","Total Number of Groups","",2
"individual","individual.enrollment.totalNumberOfIndividuals","Total Number of Individuals","",2
"individual","individual.groupChange.confirm.message","Individual {individualId} moved to Group {groupId}","",2
"individual","individual.headPanelTitle","General Information","",2
"individual","individual.location","Location","",2
"individual","individual.mandatoryFieldsEmptyError","* These fields are required","",2
"individual","individual.pageTitle","Individual {firstName} {lastName}","",2
"individual","individual.undo.confirm.message","Undoing deletion of individual.","",2
"individual","individual.undo.mutationLabel","Undo delete Individual {id}","",2
"individual","individual.upload.alert.message.invalid_format","Please upload a valid CSV or Excel file!","",2
